dataset	sample	n	shannon	freq_removed	fraction_lost
rice	JE.Lundberg.47	57179	7.21204816966478	2	0.06428933699435108
rice	JE.Lundberg.47	57179	7.21204816966478	3	0.07233424858776824
rice	JE.Lundberg.47	57179	7.21204816966478	4	0.07829797652984487
rice	JE.Lundberg.47	57179	7.21204816966478	5	0.08228545445006033
rice	JE.Lundberg.47	57179	7.21204816966478	6	0.08557337484041344
rice	JE.Lundberg.47	57179	7.21204816966478	7	0.08777698105947988
rice	JE.Lundberg.47	57179	7.21204816966478	8	0.08929851868693052
rice	JE.Lundberg.47	57179	7.21204816966478	9	0.09106490144983298
rice	JE.Lundberg.47	57179	7.21204816966478	10	0.0925514612007905
rice	JE.Lundberg.48	48397	6.080390380179077	1	0.07663698163109284
rice	JE.Lundberg.48	48397	6.080390380179077	2	0.0854185176767155
rice	JE.Lundberg.48	48397	6.080390380179077	3	0.09099737587040518
rice	JE.Lundberg.48	48397	6.080390380179077	4	0.09417939128458376
rice	JE.Lundberg.48	48397	6.080390380179077	5	0.09686550819265657
rice	JE.Lundberg.48	48397	6.080390380179077	6	0.09886976465483398
rice	JE.Lundberg.48	48397	6.080390380179077	7	0.10037812261090563
rice	JE.Lundberg.48	48397	6.080390380179077	8	0.10141124449862594
rice	JE.Lundberg.48	48397	6.080390380179077	9	0.10232039175981983
rice	JE.Lundberg.48	48397	6.080390380179077	10	0.1032295390210137
rice	JE.Lundberg.49	35631	8.06651516264025	1	0.260363166905223
rice	JE.Lundberg.49	35631	8.06651516264025	2	0.2732171423760209
rice	JE.Lundberg.49	35631	8.06651516264025	3	0.284246863686116
rice	JE.Lundberg.49	35631	8.06651516264025	4	0.2920209929555724
rice	JE.Lundberg.49	35631	8.06651516264025	5	0.29839184979371897
rice	JE.Lundberg.49	35631	8.06651516264025	6	0.30215261990962927
rice	JE.Lundberg.49	35631	8.06651516264025	7	0.3049872302208751
rice	JE.Lundberg.49	35631	8.06651516264025	8	0.30734472790547557
rice	JE.Lundberg.49	35631	8.06651516264025	9	0.3093373747579355
rice	JE.Lundberg.49	35631	8.06651516264025	10	0.3110493671241335
rice	JE.Lundberg.5	29117	6.24936229578688	1	0.15307208847065287
rice	JE.Lundberg.5	29117	6.24936229578688	2	0.15911666723906995
rice	JE.Lundberg.5	29117	6.24936229578688	3	0.1663976371192087
rice	JE.Lundberg.5	29117	6.24936229578688	4	0.171617955146478
rice	JE.Lundberg.5	29117	6.24936229578688	5	0.17512106329635607
rice	JE.Lundberg.5	29117	6.24936229578688	6	0.17773122230999072
rice	JE.Lundberg.5	29117	6.24936229578688	7	0.18016966033588624
rice	JE.Lundberg.5	29117	6.24936229578688	8	0.18209293539856442
rice	JE.Lundberg.5	29117	6.24936229578688	9	0.18326063811519044
rice	JE.Lundberg.5	29117	6.24936229578688	10	0.18418793144898168
rice	JE.Lundberg.50	46730	7.5950664196706	1	0.14570939439332334
rice	JE.Lundberg.50	46730	7.5950664196706	2	0.15384121549325916
rice	JE.Lundberg.50	46730	7.5950664196706	3	0.16197303659319495
rice	JE.Lundberg.50	46730	7.5950664196706	4	0.16813610100577786
rice	JE.Lundberg.50	46730	7.5950664196706	5	0.17218061202653542
rice	JE.Lundberg.50	46730	7.5950664196706	6	0.1756045367001926
rice	JE.Lundberg.50	46730	7.5950664196706	7	0.17832227690990798
rice	JE.Lundberg.50	46730	7.5950664196706	8	0.180419430772523
rice	JE.Lundberg.50	46730	7.5950664196706	9	0.18240958698908624
rice	JE.Lundberg.50	46730	7.5950664196706	10	0.18412154932591482
rice	JE.Lundberg.51	18742	6.7830078245278385	1	0.23674100949738555
rice	JE.Lundberg.51	18742	6.7830078245278385	2	0.24405079500586918
rice	JE.Lundberg.51	18742	6.7830078245278385	3	0.2504535268381176
rice	JE.Lundberg.51	18742	6.7830078245278385	4	0.2552022196137018
rice	JE.Lundberg.51	18742	6.7830078245278385	5	0.2588304343186426
rice	JE.Lundberg.51	18742	6.7830078245278385	6	0.26149823924874616
rice	JE.Lundberg.51	18742	6.7830078245278385	7	0.2638459075872372
rice	JE.Lundberg.51	18742	6.7830078245278385	8	0.2654999466439014
rice	JE.Lundberg.51	18742	6.7830078245278385	9	0.2669405613061573
rice	JE.Lundberg.51	18742	6.7830078245278385	10	0.2681677515740049
rice	JE.Lundberg.52	37726	8.096769817245265	1	0.23302231882521338
rice	JE.Lundberg.52	37726	8.096769817245265	2	0.24773365848486456
rice	JE.Lundberg.52	37726	8.096769817245265	3	0.26013889625192177
rice	JE.Lundberg.52	37726	8.096769817245265	4	0.26811747866193075
rice	JE.Lundberg.52	37726	8.096769817245265	5	0.274187562953931
rice	JE.Lundberg.52	37726	8.096769817245265	6	0.2784551768011451
rice	JE.Lundberg.52	37726	8.096769817245265	7	0.2819010761808832
rice	JE.Lundberg.52	37726	8.096769817245265	8	0.2847373164395907
rice	JE.Lundberg.52	37726	8.096769817245265	9	0.28661930763929383
rice	JE.Lundberg.52	37726	8.096769817245265	10	0.2881302019827175
rice	JE.Lundberg.53	26304	7.678818458215394	1	0.21483424574209245
rice	JE.Lundberg.53	26304	7.678818458215394	2	0.22814020681265207
rice	JE.Lundberg.53	26304	7.678818458215394	3	0.2396593673965937
rice	JE.Lundberg.53	26304	7.678818458215394	4	0.24775699513381996
rice	JE.Lundberg.53	26304	7.678818458215394	5	0.25353558394160586
rice	JE.Lundberg.53	26304	7.678818458215394	6	0.2581736618004866
rice	JE.Lundberg.53	26304	7.678818458215394	7	0.26132907542579076
rice	JE.Lundberg.53	26304	7.678818458215394	8	0.2635720802919708
rice	JE.Lundberg.53	26304	7.678818458215394	9	0.2658911192214112
rice	JE.Lundberg.53	26304	7.678818458215394	10	0.26786800486618007
rice	JE.Lundberg.54	32663	6.651685195411764	1	0.16131402504362735
rice	JE.Lundberg.54	32663	6.651685195411764	2	0.16933533355784833
rice	JE.Lundberg.54	32663	6.651685195411764	3	0.17561154823500597
rice	JE.Lundberg.54	32663	6.651685195411764	4	0.1794691240853565
rice	JE.Lundberg.54	32663	6.651685195411764	5	0.1824694608578514
rice	JE.Lundberg.54	32663	6.651685195411764	6	0.18504117809141843
rice	JE.Lundberg.54	32663	6.651685195411764	7	0.1870311973792977
rice	JE.Lundberg.54	32663	6.651685195411764	8	0.1883476716774332
rice	JE.Lundberg.54	32663	6.651685195411764	9	0.18969476165692067
rice	JE.Lundberg.54	32663	6.651685195411764	10	0.19079692618559227
rice	JE.Lundberg.55	35453	7.843468851638764	1	0.21123741291287057
rice	JE.Lundberg.55	35453	7.843468851638764	2	0.22384565481059432
rice	JE.Lundberg.55	35453	7.843468851638764	3	0.2348179279609624
rice	JE.Lundberg.55	35453	7.843468851638764	4	0.24285673990917553
rice	JE.Lundberg.55	35453	7.843468851638764	5	0.24821594787465096
rice	JE.Lundberg.55	35453	7.843468851638764	6	0.25250331424703126
rice	JE.Lundberg.55	35453	7.843468851638764	7	0.2556342199531774
rice	JE.Lundberg.55	35453	7.843468851638764	8	0.2584548557244803
rice	JE.Lundberg.55	35453	7.843468851638764	9	0.26088060248780076
rice	JE.Lundberg.55	35453	7.843468851638764	10	0.2626011903082955
rice	JE.Lundberg.56	34518	7.710379357308544	1	0.2148733993858277
rice	JE.Lundberg.56	34518	7.710379357308544	2	0.22712787531143172
rice	JE.Lundberg.56	34518	7.710379357308544	3	0.23764412770148907
rice	JE.Lundberg.56	34518	7.710379357308544	4	0.2457558375340402
rice	JE.Lundberg.56	34518	7.710379357308544	5	0.25047801147227533
rice	JE.Lundberg.56	34518	7.710379357308544	6	0.25441798481951444
rice	JE.Lundberg.56	34518	7.710379357308544	7	0.25731502404542556
rice	JE.Lundberg.56	34518	7.710379357308544	8	0.259516773857118
rice	JE.Lundberg.56	34518	7.710379357308544	9	0.26108117503911005
rice	JE.Lundberg.56	34518	7.710379357308544	10	0.2625007242598065
rice	JE.Lundberg.57	22855	6.510544843347383	1	0.17392255523955372
rice	JE.Lundberg.57	22855	6.510544843347383	2	0.18153576897834173
rice	JE.Lundberg.57	22855	6.510544843347383	3	0.18757383504703565
rice	JE.Lundberg.57	22855	6.510544843347383	4	0.19243054036315904
rice	JE.Lundberg.57	22855	6.510544843347383	5	0.19571209800918837
rice	JE.Lundberg.57	22855	6.510544843347383	6	0.19842485232990592
rice	JE.Lundberg.57	22855	6.510544843347383	7	0.2003062787136294
rice	JE.Lundberg.57	22855	6.510544843347383	8	0.20210019689345876
rice	JE.Lundberg.57	22855	6.510544843347383	9	0.20328155764602931
rice	JE.Lundberg.57	22855	6.510544843347383	10	0.2042003937869175
rice	JE.Lundberg.58	27512	7.885004062629867	1	0.2528351264902588
rice	JE.Lundberg.58	27512	7.885004062629867	2	0.2674105844722303
rice	JE.Lundberg.58	27512	7.885004062629867	3	0.28042308810700783
rice	JE.Lundberg.58	27512	7.885004062629867	4	0.28892846757778423
rice	JE.Lundberg.58	27512	7.885004062629867	5	0.29492585053794707
rice	JE.Lundberg.58	27512	7.885004062629867	6	0.29990549578365805
rice	JE.Lundberg.58	27512	7.885004062629867	7	0.3036493166618203
rice	JE.Lundberg.58	27512	7.885004062629867	8	0.3067752253562082
rice	JE.Lundberg.58	27512	7.885004062629867	9	0.30841087525443445
rice	JE.Lundberg.58	27512	7.885004062629867	10	0.3100465251526607
rice	JE.Lundberg.59	30649	7.436080244691612	1	0.18287709223791968
rice	JE.Lundberg.59	30649	7.436080244691612	2	0.19475349929850894
rice	JE.Lundberg.59	30649	7.436080244691612	3	0.2056184541094326
rice	JE.Lundberg.59	30649	7.436080244691612	4	0.21351430715520897
rice	JE.Lundberg.59	30649	7.436080244691612	5	0.218767333355085
rice	JE.Lundberg.59	30649	7.436080244691612	6	0.2226826323860485
rice	JE.Lundberg.59	30649	7.436080244691612	7	0.2256191066592711
rice	JE.Lundberg.59	30649	7.436080244691612	8	0.22738099122320468
rice	JE.Lundberg.59	30649	7.436080244691612	9	0.22917550327906294
rice	JE.Lundberg.59	30649	7.436080244691612	10	0.23057848543182485
rice	JE.Lundberg.6	19842	5.583315208825927	1	0.15401673218425563
rice	JE.Lundberg.6	19842	5.583315208825927	2	0.16258441689345832
rice	JE.Lundberg.6	19842	5.583315208825927	3	0.16843060175385546
rice	JE.Lundberg.6	19842	5.583315208825927	4	0.17236165709101905
rice	JE.Lundberg.6	19842	5.583315208825927	5	0.17467997177703862
rice	JE.Lundberg.6	19842	5.583315208825927	6	0.1768470920270134
rice	JE.Lundberg.6	19842	5.583315208825927	7	0.17835903638746095
rice	JE.Lundberg.6	19842	5.583315208825927	8	0.1796189900211672
rice	JE.Lundberg.6	19842	5.583315208825927	9	0.1804757584920875
rice	JE.Lundberg.6	19842	5.583315208825927	10	0.18082854550952526
rice	JE.Lundberg.60	25276	6.389895784497032	1	0.18468112043044785
rice	JE.Lundberg.60	25276	6.389895784497032	2	0.1930289602785251
rice	JE.Lundberg.60	25276	6.389895784497032	3	0.1988843171387878
rice	JE.Lundberg.60	25276	6.389895784497032	4	0.20418578889064726
rice	JE.Lundberg.60	25276	6.389895784497032	5	0.20786516853932585
rice	JE.Lundberg.60	25276	6.389895784497032	6	0.20972463997467955
rice	JE.Lundberg.60	25276	6.389895784497032	7	0.21154454818800444
rice	JE.Lundberg.60	25276	6.389895784497032	8	0.2127314448488685
rice	JE.Lundberg.60	25276	6.389895784497032	9	0.21443266339610698
rice	JE.Lundberg.60	25276	6.389895784497032	10	0.21561956005697103
rice	JE.Lundberg.61	32147	7.841414629402437	1	0.24804802936510406
rice	JE.Lundberg.61	32147	7.841414629402437	2	0.2604286558621333
rice	JE.Lundberg.61	32147	7.841414629402437	3	0.2710361775593368
rice	JE.Lundberg.61	32147	7.841414629402437	4	0.27915513111643386
rice	JE.Lundberg.61	32147	7.841414629402437	5	0.2841944816001493
rice	JE.Lundberg.61	32147	7.841414629402437	6	0.2877406911998009
rice	JE.Lundberg.61	32147	7.841414629402437	7	0.29091361557843654
rice	JE.Lundberg.61	32147	7.841414629402437	8	0.29333996951504027
rice	JE.Lundberg.61	32147	7.841414629402437	9	0.2948020032973528
rice	JE.Lundberg.61	32147	7.841414629402437	10	0.29645067969017325
rice	JE.Lundberg.62	33315	7.40634397162304	1	0.19462704487468108
rice	JE.Lundberg.62	33315	7.40634397162304	2	0.20474260843463904
rice	JE.Lundberg.62	33315	7.40634397162304	3	0.21257691730451747
rice	JE.Lundberg.62	33315	7.40634397162304	4	0.21870028515683626
rice	JE.Lundberg.62	33315	7.40634397162304	5	0.22284256340987543
rice	JE.Lundberg.62	33315	7.40634397162304	6	0.2259942968632748
rice	JE.Lundberg.62	33315	7.40634397162304	7	0.22848566711691431
rice	JE.Lundberg.62	33315	7.40634397162304	8	0.2304367402071139
rice	JE.Lundberg.62	33315	7.40634397162304	9	0.23187753264295363
rice	JE.Lundberg.62	33315	7.40634397162304	10	0.23334834158787332
rice	JE.Lundberg.63	24473	6.526318955807381	1	0.1770114003187186
rice	JE.Lundberg.63	24473	6.526318955807381	2	0.18616434437952029
rice	JE.Lundberg.63	24473	6.526318955807381	3	0.19192579577493565
rice	JE.Lundberg.63	24473	6.526318955807381	4	0.1965022678053365
rice	JE.Lundberg.63	24473	6.526318955807381	5	0.19997548318555142
rice	JE.Lundberg.63	24473	6.526318955807381	6	0.20279491684713766
rice	JE.Lundberg.63	24473	6.526318955807381	7	0.20479712336043804
rice	JE.Lundberg.63	24473	6.526318955807381	8	0.20667674580149553
rice	JE.Lundberg.63	24473	6.526318955807381	9	0.2081477546684101
rice	JE.Lundberg.63	24473	6.526318955807381	10	0.20880153638703877
rice	JE.Lundberg.64	28379	7.938735486698411	1	0.2608619049297015
rice	JE.Lundberg.64	28379	7.938735486698411	2	0.2759082420099369
rice	JE.Lundberg.64	28379	7.938735486698411	3	0.2879241692801015
rice	JE.Lundberg.64	28379	7.938735486698411	4	0.296557313506466
rice	JE.Lundberg.64	28379	7.938735486698411	5	0.3026181331266077
rice	JE.Lundberg.64	28379	7.938735486698411	6	0.30719898516508687
rice	JE.Lundberg.64	28379	7.938735486698411	7	0.31026463229853063
rice	JE.Lundberg.64	28379	7.938735486698411	8	0.3125550583177702
rice	JE.Lundberg.64	28379	7.938735486698411	9	0.31495119630712853
rice	JE.Lundberg.64	28379	7.938735486698411	10	0.3165721131822827
rice	JE.Lundberg.65	37412	7.2600827072287215	1	0.16745963861862503
rice	JE.Lundberg.65	37412	7.2600827072287215	2	0.17531807976050465
rice	JE.Lundberg.65	37412	7.2600827072287215	3	0.18333689725221855
rice	JE.Lundberg.65	37412	7.2600827072287215	4	0.18900352827969635
rice	JE.Lundberg.65	37412	7.2600827072287215	5	0.1932535015503047
rice	JE.Lundberg.65	37412	7.2600827072287215	6	0.19611354645568266
rice	JE.Lundberg.65	37412	7.2600827072287215	7	0.19835881535336256
rice	JE.Lundberg.65	37412	7.2600827072287215	8	0.20020314337645675
rice	JE.Lundberg.65	37412	7.2600827072287215	9	0.2017267186998824
rice	JE.Lundberg.65	37412	7.2600827072287215	10	0.2031701058483909
rice	JE.Lundberg.66	29171	6.50954669140542	1	0.17030612594700215
rice	JE.Lundberg.66	29171	6.50954669140542	2	0.17795070446676495
rice	JE.Lundberg.66	29171	6.50954669140542	3	0.18401837441294436
rice	JE.Lundberg.66	29171	6.50954669140542	4	0.1879949264680676
rice	JE.Lundberg.66	29171	6.50954669140542	5	0.19149154982688285
rice	JE.Lundberg.66	29171	6.50954669140542	6	0.19395975455075246
rice	JE.Lundberg.66	29171	6.50954669140542	7	0.19581090809365465
rice	JE.Lundberg.66	29171	6.50954669140542	8	0.1972506941825786
rice	JE.Lundberg.66	29171	6.50954669140542	9	0.1985533577868431
rice	JE.Lundberg.66	29171	6.50954669140542	10	0.19961605704295363
rice	JE.Lundberg.67	35896	8.005274815678536	1	0.25869177624247824
rice	JE.Lundberg.67	35896	8.005274815678536	2	0.2714508580343214
rice	JE.Lundberg.67	35896	8.005274815678536	3	0.28150768887898375
rice	JE.Lundberg.67	35896	8.005274815678536	4	0.288583686204591
rice	JE.Lundberg.67	35896	8.005274815678536	5	0.2937653220414531
rice	JE.Lundberg.67	35896	8.005274815678536	6	0.29794406061956763
rice	JE.Lundberg.67	35896	8.005274815678536	7	0.30120347671049696
rice	JE.Lundberg.67	35896	8.005274815678536	8	0.30348785379986626
rice	JE.Lundberg.67	35896	8.005274815678536	9	0.30557722308892354
rice	JE.Lundberg.67	35896	8.005274815678536	10	0.3071930020057945
rice	JE.Lundberg.68	29069	7.632181398615255	1	0.19298909491210567
rice	JE.Lundberg.68	29069	7.632181398615255	2	0.20633664728748838
rice	JE.Lundberg.68	29069	7.632181398615255	3	0.21765454608001653
rice	JE.Lundberg.68	29069	7.632181398615255	4	0.22622037221782654
rice	JE.Lundberg.68	29069	7.632181398615255	5	0.23155251298634283
rice	JE.Lundberg.68	29069	7.632181398615255	6	0.23602463105025973
rice	JE.Lundberg.68	29069	7.632181398615255	7	0.23953352368502528
rice	JE.Lundberg.68	29069	7.632181398615255	8	0.2418039836251677
rice	JE.Lundberg.68	29069	7.632181398615255	9	0.24434965083078194
rice	JE.Lundberg.68	29069	7.632181398615255	10	0.2464137053218205
rice	JE.Lundberg.69	24490	6.291155114807634	1	0.21024908125765618
rice	JE.Lundberg.69	24490	6.291155114807634	2	0.21649652919559004
rice	JE.Lundberg.69	24490	6.291155114807634	3	0.22143732135565536
rice	JE.Lundberg.69	24490	6.291155114807634	4	0.22519395671702735
rice	JE.Lundberg.69	24490	6.291155114807634	5	0.22788893425888118
rice	JE.Lundberg.69	24490	6.291155114807634	6	0.22984891792568396
rice	JE.Lundberg.69	24490	6.291155114807634	7	0.23135973866884443
rice	JE.Lundberg.69	24490	6.291155114807634	8	0.23266639444671294
rice	JE.Lundberg.69	24490	6.291155114807634	9	0.233401388321764
rice	JE.Lundberg.69	24490	6.291155114807634	10	0.2342997141690486
rice	JE.Lundberg.7	36922	7.765984492593574	1	0.19595363198093277
rice	JE.Lundberg.7	36922	7.765984492593574	2	0.2086831699257895
rice	JE.Lundberg.7	36922	7.765984492593574	3	0.218433454309084
rice	JE.Lundberg.7	36922	7.765984492593574	4	0.2249065597746601
rice	JE.Lundberg.7	36922	7.765984492593574	5	0.22978170196630734
rice	JE.Lundberg.7	36922	7.765984492593574	6	0.23357347922647745
rice	JE.Lundberg.7	36922	7.765984492593574	7	0.23609230269216186
rice	JE.Lundberg.7	36922	7.765984492593574	8	0.23877363089756784
rice	JE.Lundberg.7	36922	7.765984492593574	9	0.2405882671577921
rice	JE.Lundberg.7	36922	7.765984492593574	10	0.24251123991116408
rice	JE.Lundberg.70	36611	7.868660211056026	1	0.26642265985632735
rice	JE.Lundberg.70	36611	7.868660211056026	2	0.27691131080822706
rice	JE.Lundberg.70	36611	7.868660211056026	3	0.2848324274125263
rice	JE.Lundberg.70	36611	7.868660211056026	4	0.2914151484526508
rice	JE.Lundberg.70	36611	7.868660211056026	5	0.29663215973341345
rice	JE.Lundberg.70	36611	7.868660211056026	6	0.30037420447406515
rice	JE.Lundberg.70	36611	7.868660211056026	7	0.3029963672120401
rice	JE.Lundberg.70	36611	7.868660211056026	8	0.305044931851083
rice	JE.Lundberg.70	36611	7.868660211056026	9	0.3067110977575046
rice	JE.Lundberg.70	36611	7.868660211056026	10	0.3082680068831772
rice	JE.Lundberg.71	31994	7.0140909881043365	1	0.18697255735450397
rice	JE.Lundberg.71	31994	7.0140909881043365	2	0.19388010251922236
rice	JE.Lundberg.71	31994	7.0140909881043365	3	0.19956866912546103
rice	JE.Lundberg.71	31994	7.0140909881043365	4	0.20469463024317058
rice	JE.Lundberg.71	31994	7.0140909881043365	5	0.207913983871976
rice	JE.Lundberg.71	31994	7.0140909881043365	6	0.2112896168031506
rice	JE.Lundberg.71	31994	7.0140909881043365	7	0.2141026442457961
rice	JE.Lundberg.71	31994	7.0140909881043365	8	0.21591548415327874
rice	JE.Lundberg.71	31994	7.0140909881043365	9	0.21744702131649685
rice	JE.Lundberg.71	31994	7.0140909881043365	10	0.2188535350378196
rice	JE.Lundberg.72	24913	6.321988197573298	1	0.23782764018785374
rice	JE.Lundberg.72	24913	6.321988197573298	2	0.24268454220687993
rice	JE.Lundberg.72	24913	6.321988197573298	3	0.24665837113153774
rice	JE.Lundberg.72	24913	6.321988197573298	4	0.24898647292578172
rice	JE.Lundberg.72	24913	6.321988197573298	5	0.25071247942841085
rice	JE.Lundberg.72	24913	6.321988197573298	6	0.2525990446754706
rice	JE.Lundberg.72	24913	6.321988197573298	7	0.2538835146309156
rice	JE.Lundberg.72	24913	6.321988197573298	8	0.2552884036446835
rice	JE.Lundberg.72	24913	6.321988197573298	9	0.25621161642515955
rice	JE.Lundberg.72	24913	6.321988197573298	10	0.25713482920563563
rice	JE.Lundberg.73	72637	7.981645270908528	1	0.1076723983644699
rice	JE.Lundberg.73	72637	7.981645270908528	2	0.12563844872447927
rice	JE.Lundberg.73	72637	7.981645270908528	3	0.13626664096810165
rice	JE.Lundberg.73	72637	7.981645270908528	4	0.1424893649242122
rice	JE.Lundberg.73	72637	7.981645270908528	5	0.1468672990349271
rice	JE.Lundberg.73	72637	7.981645270908528	6	0.1508322204936878
rice	JE.Lundberg.73	72637	7.981645270908528	7	0.15383344576455527
rice	JE.Lundberg.73	72637	7.981645270908528	8	0.15604994699670965
rice	JE.Lundberg.73	72637	7.981645270908528	9	0.15810124316808238
