dataset	sample	n	shannon	min_freq	coverage
rice	JE.TC.38	50409	4.932842246469701	4	0.96
rice	JE.TC.38	50409	4.932842246469701	5	0.9807692307692307
rice	JE.TC.38	50409	4.932842246469701	6	0.9189189189189189
rice	JE.TC.38	50409	4.932842246469701	7	0.9705882352941176
rice	JE.TC.38	50409	4.932842246469701	8	1
rice	JE.TC.38	50409	4.932842246469701	9	1
rice	JE.TC.38	50409	4.932842246469701	10	1
rice	JE.TC.4	341	4.699846511313918	1	0.46153846153846156
rice	JE.TC.4	341	4.699846511313918	2	1
rice	JE.TC.4	341	4.699846511313918	3	0.625
rice	JE.TC.4	341	4.699846511313918	4	1
rice	JE.TC.4	341	4.699846511313918	5	0.75
rice	JE.TC.4	341	4.699846511313918	6	1
rice	JE.TC.4	341	4.699846511313918	7	1
rice	JE.TC.4	341	4.699846511313918	8	1
rice	JE.TC.4	341	4.699846511313918	9	1
rice	JE.TC.4	341	4.699846511313918	10	1
rice	JE.TC.40	6146	4.612130897245185	1	0.5669291338582677
rice	JE.TC.40	6146	4.612130897245185	2	0.9239130434782609
rice	JE.TC.40	6146	4.612130897245185	3	0.9322033898305084
rice	JE.TC.40	6146	4.612130897245185	4	0.9375
rice	JE.TC.40	6146	4.612130897245185	5	0.9565217391304348
rice	JE.TC.40	6146	4.612130897245185	6	1
rice	JE.TC.40	6146	4.612130897245185	7	0.8333333333333334
rice	JE.TC.40	6146	4.612130897245185	8	1
rice	JE.TC.40	6146	4.612130897245185	9	1
rice	JE.TC.40	6146	4.612130897245185	10	1
rice	JE.TC.41	5129	5.251468180974341	1	0.6031746031746033
rice	JE.TC.41	5129	5.251468180974341	2	0.8640776699029127
rice	JE.TC.41	5129	5.251468180974341	3	0.9038461538461539
rice	JE.TC.41	5129	5.251468180974341	4	0.9459459459459459
rice	JE.TC.41	5129	5.251468180974341	5	0.9166666666666666
rice	JE.TC.41	5129	5.251468180974341	6	0.9411764705882353
rice	JE.TC.41	5129	5.251468180974341	7	0.8823529411764706
rice	JE.TC.41	5129	5.251468180974341	8	1
rice	JE.TC.41	5129	5.251468180974341	9	0.8571428571428572
rice	JE.TC.41	5129	5.251468180974341	10	1
rice	JE.TC.42	80923	7.0215102013437996	1	0.39845339845339844
rice	JE.TC.42	80923	7.0215102013437996	2	0.7156348373557188
rice	JE.TC.42	80923	7.0215102013437996	3	0.8554621848739495
rice	JE.TC.42	80923	7.0215102013437996	4	0.9301675977653632
rice	JE.TC.42	80923	7.0215102013437996	5	0.950207468879668
rice	JE.TC.42	80923	7.0215102013437996	6	0.9615384615384616
rice	JE.TC.42	80923	7.0215102013437996	7	0.9865771812080537
rice	JE.TC.42	80923	7.0215102013437996	8	0.9803921568627451
rice	JE.TC.42	80923	7.0215102013437996	9	0.9801980198019802
rice	JE.TC.42	80923	7.0215102013437996	10	0.9882352941176471
rice	JE.TC.43	99106	6.0726132020416514	1	0.37271710771524413
rice	JE.TC.43	99106	6.0726132020416514	2	0.6621490803484995
rice	JE.TC.43	99106	6.0726132020416514	3	0.8026315789473684
rice	JE.TC.43	99106	6.0726132020416514	4	0.9195046439628483
rice	JE.TC.43	99106	6.0726132020416514	5	0.9299610894941635
rice	JE.TC.43	99106	6.0726132020416514	6	0.9702380952380952
rice	JE.TC.43	99106	6.0726132020416514	7	0.9637681159420289
rice	JE.TC.43	99106	6.0726132020416514	8	0.9642857142857143
rice	JE.TC.43	99106	6.0726132020416514	9	0.9882352941176471
rice	JE.TC.43	99106	6.0726132020416514	10	1
rice	JE.TC.44	111033	7.192825953589717	1	0.35485327313769754
rice	JE.TC.44	111033	7.192825953589717	2	0.711727842435094
rice	JE.TC.44	111033	7.192825953589717	3	0.8357142857142857
rice	JE.TC.44	111033	7.192825953589717	4	0.9292035398230089
rice	JE.TC.44	111033	7.192825953589717	5	0.9352750809061489
rice	JE.TC.44	111033	7.192825953589717	6	0.967479674796748
rice	JE.TC.44	111033	7.192825953589717	7	0.9838709677419355
rice	JE.TC.44	111033	7.192825953589717	8	0.9867549668874173
rice	JE.TC.44	111033	7.192825953589717	9	0.9831932773109243
rice	JE.TC.44	111033	7.192825953589717	10	1
rice	JE.TC.45	76085	6.918941099723757	1	0.3940404250885601
rice	JE.TC.45	76085	6.918941099723757	2	0.7156756756756757
rice	JE.TC.45	76085	6.918941099723757	3	0.8214285714285714
rice	JE.TC.45	76085	6.918941099723757	4	0.922077922077922
rice	JE.TC.45	76085	6.918941099723757	5	0.9660194174757282
rice	JE.TC.45	76085	6.918941099723757	6	0.9631901840490797
rice	JE.TC.45	76085	6.918941099723757	7	0.9850746268656716
rice	JE.TC.45	76085	6.918941099723757	8	1
rice	JE.TC.45	76085	6.918941099723757	9	1
rice	JE.TC.45	76085	6.918941099723757	10	1
rice	JE.TC.46	46885	5.894071332048442	1	0.301829268292683
rice	JE.TC.46	46885	5.894071332048442	2	0.7928571428571428
rice	JE.TC.46	46885	5.894071332048442	3	0.8482142857142857
rice	JE.TC.46	46885	5.894071332048442	4	0.8760330578512396
rice	JE.TC.46	46885	5.894071332048442	5	0.9285714285714286
rice	JE.TC.46	46885	5.894071332048442	6	0.9491525423728814
rice	JE.TC.46	46885	5.894071332048442	7	0.9591836734693877
rice	JE.TC.46	46885	5.894071332048442	8	0.9565217391304348
rice	JE.TC.46	46885	5.894071332048442	9	0.9183673469387755
rice	JE.TC.46	46885	5.894071332048442	10	1
rice	JE.TC.47	5700	4.286325444498909	1	0.5687645687645688
rice	JE.TC.47	5700	4.286325444498909	2	0.85
rice	JE.TC.47	5700	4.286325444498909	3	0.9473684210526316
rice	JE.TC.47	5700	4.286325444498909	4	0.875
rice	JE.TC.47	5700	4.286325444498909	5	1
rice	JE.TC.47	5700	4.286325444498909	6	1
rice	JE.TC.47	5700	4.286325444498909	7	0.8888888888888888
rice	JE.TC.47	5700	4.286325444498909	8	1
rice	JE.TC.47	5700	4.286325444498909	9	1
rice	JE.TC.47	5700	4.286325444498909	10	1
rice	JE.TC.48	58432	6.948794996542126	1	0.47631894484412474
rice	JE.TC.48	58432	6.948794996542126	2	0.8052980132450331
rice	JE.TC.48	58432	6.948794996542126	3	0.9108695652173913
rice	JE.TC.48	58432	6.948794996542126	4	0.9642857142857143
rice	JE.TC.48	58432	6.948794996542126	5	0.9813953488372094
rice	JE.TC.48	58432	6.948794996542126	6	0.9850746268656716
rice	JE.TC.48	58432	6.948794996542126	7	0.9830508474576272
rice	JE.TC.48	58432	6.948794996542126	8	1
rice	JE.TC.48	58432	6.948794996542126	9	0.9878048780487805
rice	JE.TC.48	58432	6.948794996542126	10	1
rice	JE.TC.49	58317	6.477044447733924	1	0.468684447108181
rice	JE.TC.49	58317	6.477044447733924	2	0.7934336525307797
rice	JE.TC.49	58317	6.477044447733924	3	0.9162790697674419
rice	JE.TC.49	58317	6.477044447733924	4	0.9516728624535316
rice	JE.TC.49	58317	6.477044447733924	5	0.9590643274853801
rice	JE.TC.49	58317	6.477044447733924	6	0.9708029197080292
rice	JE.TC.49	58317	6.477044447733924	7	0.981651376146789
rice	JE.TC.49	58317	6.477044447733924	8	0.989010989010989
rice	JE.TC.49	58317	6.477044447733924	9	1
rice	JE.TC.49	58317	6.477044447733924	10	0.9861111111111112
rice	JE.TC.5	438	4.511136795590282	1	0.45783132530120485
rice	JE.TC.5	438	4.511136795590282	2	0.7
rice	JE.TC.5	438	4.511136795590282	3	0.5454545454545454
rice	JE.TC.5	438	4.511136795590282	4	0.8888888888888888
rice	JE.TC.5	438	4.511136795590282	5	1
rice	JE.TC.5	438	4.511136795590282	6	0.75
rice	JE.TC.5	438	4.511136795590282	7	0.8333333333333334
rice	JE.TC.5	438	4.511136795590282	8	1
rice	JE.TC.5	438	4.511136795590282	9	1
rice	JE.TC.5	438	4.511136795590282	10	0.6
rice	JE.TC.50	54568	6.251357455941646	1	0.466179739599873
rice	JE.TC.50	54568	6.251357455941646	2	0.9232283464566929
rice	JE.TC.50	54568	6.251357455941646	3	0.9477272727272728
rice	JE.TC.50	54568	6.251357455941646	4	0.9714285714285714
rice	JE.TC.50	54568	6.251357455941646	5	0.9880952380952381
rice	JE.TC.50	54568	6.251357455941646	6	0.9824561403508771
rice	JE.TC.50	54568	6.251357455941646	7	1
rice	JE.TC.50	54568	6.251357455941646	8	0.9850746268656716
rice	JE.TC.50	54568	6.251357455941646	9	1
rice	JE.TC.50	54568	6.251357455941646	10	1
rice	JE.TC.51	73477	5.2053873217375735	1	0.5034090909090909
rice	JE.TC.51	73477	5.2053873217375735	2	0.843400447427293
rice	JE.TC.51	73477	5.2053873217375735	3	0.9259259259259259
rice	JE.TC.51	73477	5.2053873217375735	4	0.930635838150289
rice	JE.TC.51	73477	5.2053873217375735	5	0.9565217391304348
rice	JE.TC.51	73477	5.2053873217375735	6	0.9888888888888889
rice	JE.TC.51	73477	5.2053873217375735	7	0.9672131147540983
rice	JE.TC.51	73477	5.2053873217375735	8	0.9830508474576272
rice	JE.TC.51	73477	5.2053873217375735	9	0.9375
rice	JE.TC.51	73477	5.2053873217375735	10	1
rice	JE.TC.52	42598	5.674540914850496	1	0.45110928512736237
rice	JE.TC.52	42598	5.674540914850496	2	0.8528138528138528
rice	JE.TC.52	42598	5.674540914850496	3	0.8962264150943396
rice	JE.TC.52	42598	5.674540914850496	4	0.9384615384615385
rice	JE.TC.52	42598	5.674540914850496	5	0.9195402298850575
rice	JE.TC.52	42598	5.674540914850496	6	0.8928571428571429
rice	JE.TC.52	42598	5.674540914850496	7	0.9090909090909091
rice	JE.TC.52	42598	5.674540914850496	8	0.9827586206896551
rice	JE.TC.52	42598	5.674540914850496	9	0.9830508474576272
rice	JE.TC.52	42598	5.674540914850496	10	0.875
rice	JE.TC.53	56587	5.996855524089212	1	0.4753495217071376
rice	JE.TC.53	56587	5.996855524089212	2	0.860248447204969
rice	JE.TC.53	56587	5.996855524089212	3	0.9292035398230089
rice	JE.TC.53	56587	5.996855524089212	4	0.9431818181818182
rice	JE.TC.53	56587	5.996855524089212	5	0.9322033898305084
rice	JE.TC.53	56587	5.996855524089212	6	0.9741379310344828
rice	JE.TC.53	56587	5.996855524089212	7	0.9397590361445783
rice	JE.TC.53	56587	5.996855524089212	8	0.9436619718309859
rice	JE.TC.53	56587	5.996855524089212	9	0.961038961038961
rice	JE.TC.53	56587	5.996855524089212	10	0.9661016949152542
rice	JE.TC.54	39639	4.221283380601085	1	0.48164146868250535
rice	JE.TC.54	39639	4.221283380601085	2	0.7973856209150327
rice	JE.TC.54	39639	4.221283380601085	3	0.8762886597938144
rice	JE.TC.54	39639	4.221283380601085	4	0.9642857142857143
rice	JE.TC.54	39639	4.221283380601085	5	1
rice	JE.TC.54	39639	4.221283380601085	6	0.962962962962963
rice	JE.TC.54	39639	4.221283380601085	7	1
rice	JE.TC.54	39639	4.221283380601085	8	1
rice	JE.TC.54	39639	4.221283380601085	9	0.8888888888888888
rice	JE.TC.54	39639	4.221283380601085	10	1
rice	JE.TC.55	11619	5.336568261692643	1	0.5614754098360656
rice	JE.TC.55	11619	5.336568261692643	2	0.8659217877094972
rice	JE.TC.55	11619	5.336568261692643	3	0.9504950495049505
rice	JE.TC.55	11619	5.336568261692643	4	0.95
rice	JE.TC.55	11619	5.336568261692643	5	0.98
rice	JE.TC.55	11619	5.336568261692643	6	1
rice	JE.TC.55	11619	5.336568261692643	7	0.962962962962963
rice	JE.TC.55	11619	5.336568261692643	8	0.9090909090909091
rice	JE.TC.55	11619	5.336568261692643	9	1
rice	JE.TC.55	11619	5.336568261692643	10	1
rice	JE.TC.56	8624	5.77237783695931	1	0.6431784107946027
rice	JE.TC.56	8624	5.77237783695931	2	0.8590909090909091
rice	JE.TC.56	8624	5.77237783695931	3	0.926605504587156
rice	JE.TC.56	8624	5.77237783695931	4	0.9285714285714286
rice	JE.TC.56	8624	5.77237783695931	5	0.9782608695652174
rice	JE.TC.56	8624	5.77237783695931	6	0.95
rice	JE.TC.56	8624	5.77237783695931	7	0.9696969696969697
rice	JE.TC.56	8624	5.77237783695931	8	0.9583333333333334
rice	JE.TC.56	8624	5.77237783695931	9	0.9473684210526316
rice	JE.TC.56	8624	5.77237783695931	10	1
rice	JE.TC.57	87678	7.26001351589041	1	0.3920394505107432
rice	JE.TC.57	87678	7.26001351589041	2	0.7508021390374331
rice	JE.TC.57	87678	7.26001351589041	3	0.875
rice	JE.TC.57	87678	7.26001351589041	4	0.9447513812154696
rice	JE.TC.57	87678	7.26001351589041	5	0.9701986754966887
rice	JE.TC.57	87678	7.26001351589041	6	0.9665071770334929
rice	JE.TC.57	87678	7.26001351589041	7	0.9675324675324676
rice	JE.TC.57	87678	7.26001351589041	8	0.9724137931034482
rice	JE.TC.57	87678	7.26001351589041	9	0.9922480620155039
rice	JE.TC.57	87678	7.26001351589041	10	0.975
rice	JE.TC.58	88357	7.128269009125171	1	0.3858912450136469
rice	JE.TC.58	88357	7.128269009125171	2	0.7472283813747229
rice	JE.TC.58	88357	7.128269009125171	3	0.8859504132231405
rice	JE.TC.58	88357	7.128269009125171	4	0.9509536784741144
rice	JE.TC.58	88357	7.128269009125171	5	0.9407114624505929
rice	JE.TC.58	88357	7.128269009125171	6	0.9717514124293786
rice	JE.TC.58	88357	7.128269009125171	7	0.9935483870967742
rice	JE.TC.58	88357	7.128269009125171	8	0.9925373134328358
rice	JE.TC.58	88357	7.128269009125171	9	0.9459459459459459
rice	JE.TC.58	88357	7.128269009125171	10	0.9873417721518988
rice	JE.TC.59	46706	7.166941848571932	1	0.48302561048243
rice	JE.TC.59	46706	7.166941848571932	2	0.806896551724138
rice	JE.TC.59	46706	7.166941848571932	3	0.8891402714932126
rice	JE.TC.59	46706	7.166941848571932	4	0.9704797047970479
rice	JE.TC.59	46706	7.166941848571932	5	0.9787234042553191
rice	JE.TC.59	46706	7.166941848571932	6	0.9925925925925926
rice	JE.TC.59	46706	7.166941848571932	7	0.978494623655914
rice	JE.TC.59	46706	7.166941848571932	8	0.9880952380952381
rice	JE.TC.59	46706	7.166941848571932	9	0.9705882352941176
rice	JE.TC.59	46706	7.166941848571932	10	1
rice	JE.TC.6	187	4.323784797585932	1	0.32183908045977017
rice	JE.TC.6	187	4.323784797585932	2	1
rice	JE.TC.6	187	4.323784797585932	3	1
rice	JE.TC.6	187	4.323784797585932	4	0.5
rice	JE.TC.6	187	4.323784797585932	5	0.5
rice	JE.TC.6	187	4.323784797585932	6	1
rice	JE.TC.6	187	4.323784797585932	7	0
rice	JE.TC.6	187	4.323784797585932	8	1
rice	JE.TC.6	187	4.323784797585932	9	0
rice	JE.TC.6	187	4.323784797585932	10	1
rice	JE.TC.60	45249	7.031348819958543	1	0.46496163682864455
rice	JE.TC.60	45249	7.031348819958543	2	0.8275154004106776
rice	JE.TC.60	45249	7.031348819958543	3	0.9088145896656535
rice	JE.TC.60	45249	7.031348819958543	4	0.933852140077821
rice	JE.TC.60	45249	7.031348819958543	5	0.9508196721311475
rice	JE.TC.60	45249	7.031348819958543	6	0.974025974025974
rice	JE.TC.60	45249	7.031348819958543	7	0.9913793103448276
rice	JE.TC.60	45249	7.031348819958543	8	0.9893617021276596
rice	JE.TC.60	45249	7.031348819958543	9	0.9473684210526316
rice	JE.TC.60	45249	7.031348819958543	10	0.9859154929577465
rice	JE.TC.61	43253	6.968087867060671	1	0.5295883361921098
rice	JE.TC.61	43253	6.968087867060671	2	0.8776167471819646
rice	JE.TC.61	43253	6.968087867060671	3	0.9289340101522843
rice	JE.TC.61	43253	6.968087867060671	4	0.9659090909090909
rice	JE.TC.61	43253	6.968087867060671	5	0.9743589743589743
rice	JE.TC.61	43253	6.968087867060671	6	0.986013986013986
rice	JE.TC.61	43253	6.968087867060671	7	0.9922480620155039
rice	JE.TC.61	43253	6.968087867060671	8	0.96
rice	JE.TC.61	43253	6.968087867060671	9	0.978494623655914
rice	JE.TC.61	43253	6.968087867060671	10	1
rice	JE.TC.62	48037	7.125516598778584	1	0.47521431233693623
rice	JE.TC.62	48037	7.125516598778584	2	0.8330578512396694
rice	JE.TC.62	48037	7.125516598778584	3	0.9170403587443946
rice	JE.TC.62	48037	7.125516598778584	4	0.9596774193548387
rice	JE.TC.62	48037	7.125516598778584	5	0.9336734693877551
rice	JE.TC.62	48037	7.125516598778584	6	0.9868421052631579
rice	JE.TC.62	48037	7.125516598778584	7	0.9916666666666667
rice	JE.TC.62	48037	7.125516598778584	8	0.9907407407407407
rice	JE.TC.62	48037	7.125516598778584	9	0.987012987012987
rice	JE.TC.62	48037	7.125516598778584	10	1
rice	JE.TC.63	34516	4.970090821501544	1	0.5198555956678701
rice	JE.TC.63	34516	4.970090821501544	2	0.8673469387755102
rice	JE.TC.63	34516	4.970090821501544	3	0.9051094890510949
rice	JE.TC.63	34516	4.970090821501544	4	0.9484536082474226
rice	JE.TC.63	34516	4.970090821501544	5	0.953125
rice	JE.TC.63	34516	4.970090821501544	6	0.9736842105263158
rice	JE.TC.63	34516	4.970090821501544	7	1
rice	JE.TC.63	34516	4.970090821501544	8	0.9642857142857143
rice	JE.TC.63	34516	4.970090821501544	9	0.9333333333333333
rice	JE.TC.63	34516	4.970090821501544	10	1
rice	JE.TC.64	39314	5.696324776278118	1	0.5019857029388404
rice	JE.TC.64	39314	5.696324776278118	2	0.8125
rice	JE.TC.64	39314	5.696324776278118	3	0.8930232558139535
rice	JE.TC.64	39314	5.696324776278118	4	0.9603174603174603
rice	JE.TC.64	39314	5.696324776278118	5	0.97
rice	JE.TC.64	39314	5.696324776278118	6	0.927536231884058
rice	JE.TC.64	39314	5.696324776278118	7	1
rice	JE.TC.64	39314	5.696324776278118	8	0.9767441860465116
rice	JE.TC.64	39314	5.696324776278118	9	1
rice	JE.TC.64	39314	5.696324776278118	10	0.9705882352941176
rice	JE.TC.65	60186	5.60819961107724	1	0.37893531768746425
rice	JE.TC.65	60186	5.60819961107724	2	0.7335329341317365
rice	JE.TC.65	60186	5.60819961107724	3	0.8470588235294118
rice	JE.TC.65	60186	5.60819961107724	4	0.94
rice	JE.TC.65	60186	5.60819961107724	5	0.9590163934426229
rice	JE.TC.65	60186	5.60819961107724	6	0.9529411764705882
rice	JE.TC.65	60186	5.60819961107724	7	0.9466666666666667
rice	JE.TC.65	60186	5.60819961107724	8	0.9661016949152542
rice	JE.TC.65	60186	5.60819961107724	9	0.9655172413793104
rice	JE.TC.65	60186	5.60819961107724	10	1
rice	JE.TC.66	21833	4.814775001086066	1	0.5139751552795031
rice	JE.TC.66	21833	4.814775001086066	2	0.8518518518518519
rice	JE.TC.66	21833	4.814775001086066	3	0.9222222222222223
rice	JE.TC.66	21833	4.814775001086066	4	0.9464285714285714
rice	JE.TC.66	21833	4.814775001086066	5	0.9069767441860466
rice	JE.TC.66	21833	4.814775001086066	6	0.9705882352941176
rice	JE.TC.66	21833	4.814775001086066	7	1
rice	JE.TC.66	21833	4.814775001086066	8	1
rice	JE.TC.66	21833	4.814775001086066	9	1
rice	JE.TC.66	21833	4.814775001086066	10	1
rice	JE.TC.67	12889	5.062985900990461	1	0.5811965811965811
rice	JE.TC.67	12889	5.062985900990461	2	0.8943661971830986
rice	JE.TC.67	12889	5.062985900990461	3	0.8902439024390244
rice	JE.TC.67	12889	5.062985900990461	4	0.9361702127659575
rice	JE.TC.67	12889	5.062985900990461	5	0.967741935483871
rice	JE.TC.67	12889	5.062985900990461	6	1
rice	JE.TC.67	12889	5.062985900990461	7	0.9583333333333334
rice	JE.TC.67	12889	5.062985900990461	8	1
rice	JE.TC.67	12889	5.062985900990461	9	1
rice	JE.TC.67	12889	5.062985900990461	10	1
rice	JE.TC.68	15229	4.915963514294904	1	0.5068259385665529
rice	JE.TC.68	15229	4.915963514294904	2	0.8631578947368421
rice	JE.TC.68	15229	4.915963514294904	3	0.875
rice	JE.TC.68	15229	4.915963514294904	4	0.9807692307692307
rice	JE.TC.68	15229	4.915963514294904	5	0.9714285714285714
rice	JE.TC.68	15229	4.915963514294904	6	1
rice	JE.TC.68	15229	4.915963514294904	7	0.9545454545454546
rice	JE.TC.68	15229	4.915963514294904	8	1
rice	JE.TC.68	15229	4.915963514294904	9	1
rice	JE.TC.68	15229	4.915963514294904	10	1
rice	JE.TC.69	56600	7.393092557234721	1	0.44653531104715516
rice	JE.TC.69	56600	7.393092557234721	2	0.7646408839779005
rice	JE.TC.69	56600	7.393092557234721	3	0.8930693069306931
rice	JE.TC.69	56600	7.393092557234721	4	0.94375
rice	JE.TC.69	56600	7.393092557234721	5	0.976
rice	JE.TC.69	56600	7.393092557234721	6	0.9888268156424581
rice	JE.TC.69	56600	7.393092557234721	7	0.9852941176470589
rice	JE.TC.69	56600	7.393092557234721	8	0.98989898989899
rice	JE.TC.69	56600	7.393092557234721	9	0.9878048780487805
rice	JE.TC.69	56600	7.393092557234721	10	0.98
rice	JE.TC.7	122920	5.509050723620006	1	0.3234200743494424
rice	JE.TC.7	122920	5.509050723620006	2	0.5928888888888889
rice	JE.TC.7	122920	5.509050723620006	3	0.7727272727272727
rice	JE.TC.7	122920	5.509050723620006	4	0.8742690058479532
rice	JE.TC.7	122920	5.509050723620006	5	0.9608695652173913
rice	JE.TC.7	122920	5.509050723620006	6	0.9397590361445783
rice	JE.TC.7	122920	5.509050723620006	7	0.9777777777777777
rice	JE.TC.7	122920	5.509050723620006	8	0.9834710743801653
rice	JE.TC.7	122920	5.509050723620006	9	0.9620253164556962
rice	JE.TC.7	122920	5.509050723620006	10	0.9775280898876404
rice	JE.TC.70	58873	7.251891634415013	1	0.4423173803526448
rice	JE.TC.70	58873	7.251891634415013	2	0.82959048877146635
rice	JE.TC.70	58873	7.251891634415013	3	0.920388349514563
rice	JE.TC.70	58873	7.251891634415013	4	0.9630681818181818
rice	JE.TC.70	58873	7.251891634415013	5	0.9876543209876543
rice	JE.TC.70	58873	7.251891634415013	6	0.967391304347826
rice	JE.TC.70	58873	7.251891634415013	7	0.9871794871794872
rice	JE.TC.70	58873	7.251891634415013	8	0.9811320754716981
rice	JE.TC.70	58873	7.251891634415013	9	0.9910714285714286
rice	JE.TC.70	58873	7.251891634415013	10	0.9857142857142858
rice	JE.TC.71	54852	7.170506783970823	1	0.4203681472589036
rice	JE.TC.71	54852	7.170506783970823	2	0.7934918648310388
rice	JE.TC.71	54852	7.170506783970823	3	0.9123505976095617
rice	JE.TC.71	54852	7.170506783970823	4	0.9669117647058824
rice	JE.TC.71	54852	7.170506783970823	5	0.9795918367346939
rice	JE.TC.71	54852	7.170506783970823	6	0.9880952380952381
rice	JE.TC.71	54852	7.170506783970823	7	0.9787234042553191
rice	JE.TC.71	54852	7.170506783970823	8	0.9895833333333334
rice	JE.TC.71	54852	7.170506783970823	9	0.9857142857142858
rice	JE.TC.71	54852	7.170506783970823	10	0.9863013698630136
rice	JE.TC.72	43788	7.185842637228164	1	0.5209387942936032
rice	JE.TC.72	43788	7.185842637228164	2	0.8282828282828283
rice	JE.TC.72	43788	7.185842637228164	3	0.9036697247706422
rice	JE.TC.72	43788	7.185842637228164	4	0.9522058823529411
rice	JE.TC.72	43788	7.185842637228164	5	0.956140350877193
rice	JE.TC.72	43788	7.185842637228164	6	0.9668874172185431
rice	JE.TC.72	43788	7.185842637228164	7	0.9624060150375939
rice	JE.TC.72	43788	7.185842637228164	8	0.9902912621359223
rice	JE.TC.72	43788	7.185842637228164	9	0.9886363636363636
rice	JE.TC.72	43788	7.185842637228164	10	1
rice	JE.TC.73	68061	6.1881790695557575	1	0.36088834053053676
rice	JE.TC.73	68061	6.1881790695557575	2	0.828169014084507
rice	JE.TC.73	68061	6.1881790695557575	3	0.8737201365187713
rice	JE.TC.73	68061	6.1881790695557575	4	0.9473684210526316
rice	JE.TC.73	68061	6.1881790695557575	5	0.925
rice	JE.TC.73	68061	6.1881790695557575	6	0.956140350877193
rice	JE.TC.73	68061	6.1881790695557575	7	0.9917355371900827
rice	JE.TC.73	68061	6.1881790695557575	8	0.9770114942528736
rice	JE.TC.73	68061	6.1881790695557575	9	0.9733333333333334
rice	JE.TC.73	68061	6.1881790695557575	10	0.96875
rice	JE.TC.74	38907	6.794714889976737	1	0.5424139602520601
rice	JE.TC.74	38907	6.794714889976737	2	0.8757637474541752
rice	JE.TC.74	38907	6.794714889976737	3	0.9390862944162437
rice	JE.TC.74	38907	6.794714889976737	4	0.9477911646586346
rice	JE.TC.74	38907	6.794714889976737	5	0.9728260869565217
rice	JE.TC.74	38907	6.794714889976737	6	0.9847328244274809
rice	JE.TC.74	38907	6.794714889976737	7	0.9714285714285714
rice	JE.TC.74	38907	6.794714889976737	8	0.975609756097561
rice	JE.TC.74	38907	6.794714889976737	9	0.9855072463768116
rice	JE.TC.74	38907	6.794714889976737	10	1
rice	JE.TC.75	47972	5.098097030690878	1	0.32274590163934425
rice	JE.TC.75	47972	5.098097030690878	2	0.8141025641025641
rice	JE.TC.75	47972	5.098097030690878	3	0.875
rice	JE.TC.75	47972	5.098097030690878	4	0.925531914893617
rice	JE.TC.75	47972	5.098097030690878	5	0.9493670886075949
rice	JE.TC.75	47972	5.098097030690878	6	0.9661016949152542
rice	JE.TC.75	47972	5.098097030690878	7	0.9545454545454546
rice	JE.TC.75	47972	5.098097030690878	8	1
rice	JE.TC.75	47972	5.098097030690878	9	0.9473684210526316
rice	JE.TC.75	47972	5.098097030690878	10	0.9459459459459459
rice	JE.TC.76	39960	5.442444241799223	1	0.3835820895522388
rice	JE.TC.76	39960	5.442444241799223	2	0.8627450980392157
rice	JE.TC.76	39960	5.442444241799223	3	0.9326923076923077
rice	JE.TC.76	39960	5.442444241799223	4	0.9142857142857143
rice	JE.TC.76	39960	5.442444241799223	5	0.9342105263157895
rice	JE.TC.76	39960	5.442444241799223	6	1
rice	JE.TC.76	39960	5.442444241799223	7	1
rice	JE.TC.76	39960	5.442444241799223	8	1
rice	JE.TC.76	39960	5.442444241799223	9	0.975609756097561
rice	JE.TC.76	39960	5.442444241799223	10	0.9642857142857143
rice	JE.TC.77	48417	4.25324405835585	1	0.3774647887323944
rice	JE.TC.77	48417	4.25324405835585	2	0.8456375838926175
rice	JE.TC.77	48417	4.25324405835585	3	0.8288288288288288
rice	JE.TC.77	48417	4.25324405835585	4	0.85
rice	JE.TC.77	48417	4.25324405835585	5	0.9411764705882353
rice	JE.TC.77	48417	4.25324405835585	6	1
rice	JE.TC.77	48417	4.25324405835585	7	0.9714285714285714
rice	JE.TC.77	48417	4.25324405835585	8	0.9375
rice	JE.TC.77	48417	4.25324405835585	9	1
rice	JE.TC.77	48417	4.25324405835585	10	0.95
rice	JE.TC.78	31659	4.8715537450638084	1	0.49853085210577863
rice	JE.TC.78	31659	4.8715537450638084	2	0.7644230769230769
rice	JE.TC.78	31659	4.8715537450638084	3	0.8947368421052632
rice	JE.TC.78	31659	4.8715537450638084	4	0.9230769230769231
rice	JE.TC.78	31659	4.8715537450638084	5	0.92
rice	JE.TC.78	31659	4.8715537450638084	6	0.9767441860465116
rice	JE.TC.78	31659	4.8715537450638084	7	0.935483870967742
rice	JE.TC.78	31659	4.8715537450638084	8	1
rice	JE.TC.78	31659	4.8715537450638084	9	1
rice	JE.TC.78	31659	4.8715537450638084	10	1
rice	JE.TC.79	43969	5.301536675491644	1	0.47153167602245394
rice	JE.TC.79	43969	5.301536675491644	2	0.7426470588235294
rice	JE.TC.79	43969	5.301536675491644	3	0.7959183673469388
rice	JE.TC.79	43969	5.301536675491644	4	0.9494949494949495
rice	JE.TC.79	43969	5.301536675491644	5	0.95
rice	JE.TC.79	43969	5.301536675491644	6	0.9811320754716981
rice	JE.TC.79	43969	5.301536675491644	7	0.925
rice	JE.TC.79	43969	5.301536675491644	8	1
rice	JE.TC.79	43969	5.301536675491644	9	0.9655172413793104
rice	JE.TC.79	43969	5.301536675491644	10	1
